survey version standard shift  PS1SN-g PS1SN-r PS1SN-i PS1SN-z 
PS1SN PS1SN sssj063941 0 18.2189 18.644 18.9952 19.2627
PS1SN PS1SN sssj063941 0 18.2169 18.6419 18.9966 19.2679
PS1SN PS1SN sssj063941 0 18.219 18.6451 18.9978 19.2664
PS1SN PS1SN sssj063941 0 18.2187 18.6437 18.9957 19.2638
PS1SN PS1SN sssj063941 0 18.2169 18.6421 18.9942 19.2627
PS1SN PS1SN sssj063941 0 18.2171 18.6419 18.9952 19.265
PS1SN PS1SN sssj063941 0 18.217 18.6431 18.9959 19.2648
PS1SN PS1SN sssj063941 0 18.2164 18.6429 18.9978 19.2686
PS1SN PS1SN sssj063941 0 18.2152 18.6427 18.9994 19.2718
PS1SN PS1SN sssj063941 0 18.2175 18.6454 19.0004 19.2709
PS1SN PS1SN sssj063941 0 18.2211 18.6446 18.9956 19.2634
PS1SN PS1SN sssj063941 0 18.2181 18.6432 18.9961 19.2653
PS1SN PS1SN sssj063941 0 18.2167 18.6434 18.9967 19.2659
PS1SN PS1SN sssj063941 0 18.2167 18.6415 18.9943 19.2635
PS1SN PS1SN sssj063941 0 18.2187 18.6435 18.9969 19.2671
PS1SN PS1SN sssj063941 0 18.2179 18.6447 18.997 19.2652
PS1SN PS1SN sssj063941 0 18.2195 18.6479 19.0005 19.2686
PS1SN PS1SN sssj063941 0 18.2168 18.6401 18.9916 19.2602
PS1SN PS1SN sssj063941 0 18.2169 18.6438 18.9975 19.267
PS1SN PS1SN sssj063941 0 18.2154 18.6425 18.9957 19.2648
PS1SN PS1SN sssj063941 0 18.2176 18.6438 18.9977 19.2679
PS1SN PS1SN sssj063941 0 18.2196 18.6453 18.9971 19.2652
PS1SN PS1SN sssj063941 0 18.2174 18.6438 18.9986 19.2698
PS1SN PS1SN sssj063941 0 18.2171 18.6429 18.9965 19.2664
PS1SN PS1SN sssj063941 0 18.2154 18.6414 18.9953 19.2652
PS1SN PS1SN sssj063941 0 18.2162 18.6418 18.9953 19.265
PS1SN PS1SN sssj063941 0 18.2171 18.6433 18.9945 19.2615
PS1SN PS1SN sssj063941 0 18.2157 18.6397 18.993 19.2634
PS1SN PS1SN sssj063941 0 18.2178 18.642 18.9949 19.265
PS1SN PS1SN sssj063941 0 18.2166 18.6428 18.9972 19.2682
PS1SN PS1SN sssj063941 0 18.217 18.6414 18.9927 19.261
PS1SN PS1SN sssj063941 0 18.2178 18.6439 18.9966 19.2659
PS1SN PS1SN sssj063941 0 18.2134 18.641 18.9968 19.2685
PS1SN PS1SN sssj063941 0 18.2195 18.6449 18.9961 19.2635
PS1SN PS1SN sssj063941 0 18.2195 18.6436 18.9941 19.2611
PS1SN PS1SN sssj063941 0 18.2164 18.6422 18.9958 19.2658
PS1SN PS1SN sssj063941 0 18.2198 18.6447 18.9961 19.2638
PS1SN PS1SN sssj063941 0 18.2182 18.6436 18.9958 19.2644
PS1SN PS1SN sssj063941 0 18.2178 18.643 18.997 19.2676
PS1SN PS1SN sssj063941 0 18.2172 18.6439 18.9983 19.2687
PS1SN PS1SN sssj063941 0 18.2186 18.6434 18.997 19.2673
PS1SN PS1SN sssj063941 0 18.2169 18.6449 18.9996 19.2703
PS1SN PS1SN sssj063941 0 18.219 18.6455 18.9996 19.2704
PS1SN PS1SN sssj063941 0 18.2174 18.6437 18.9966 19.2661
PS1SN PS1SN sssj063941 0 18.2176 18.6428 18.9969 19.2674
PS1SN PS1SN sssj063941 0 18.2188 18.6455 18.9989 19.2682
PS1SN PS1SN sssj063941 0 18.2195 18.6446 18.9968 19.2654
PS1SN PS1SN sssj063941 0 18.218 18.6425 18.9954 19.2653
PS1SN PS1SN sssj063941 0 18.2168 18.6435 18.9965 19.2653
PS1SN PS1SN sssj063941 0 18.216 18.6422 18.9958 19.2657
PS1SN PS1SN sssj063941 0 18.2146 18.64 18.9942 19.2649
PS1SN PS1SN sssj063941 0 18.2167 18.641 18.9916 19.2587
PS1SN PS1SN sssj063941 0 18.2201 18.6455 18.9991 19.2693
PS1SN PS1SN sssj063941 0 18.2153 18.6409 18.993 19.2612
PS1SN PS1SN sssj063941 0 18.2182 18.6439 18.9964 19.2651
PS1SN PS1SN sssj063941 0 18.2153 18.6425 18.9963 19.2661
PS1SN PS1SN sssj063941 0 18.2173 18.6428 18.9953 19.2642
PS1SN PS1SN sssj063941 0 18.2192 18.6453 18.9989 19.2688
PS1SN PS1SN sssj063941 0 18.2152 18.6414 18.9956 19.2661
PS1SN PS1SN sssj063941 0 18.2193 18.6451 18.9972 19.2655
PS1SN PS1SN sssj063941 0 18.2165 18.6422 18.9951 19.2644
PS1SN PS1SN sssj063941 0 18.2178 18.6431 18.9953 19.2635
PS1SN PS1SN sssj063941 0 18.2153 18.6399 18.9928 19.2622
PS1SN PS1SN sssj063941 0 18.2159 18.641 18.9931 19.262
PS1SN PS1SN sssj063941 0 18.2158 18.6427 18.9964 19.2662
PS1SN PS1SN sssj063941 0 18.2174 18.6446 18.9978 19.2668
PS1SN PS1SN sssj063941 0 18.2172 18.6419 18.995 19.2647
PS1SN PS1SN sssj063941 0 18.2177 18.643 18.9954 19.2641
PS1SN PS1SN sssj063941 0 18.2143 18.6409 18.9946 19.2641
PS1SN PS1SN sssj063941 0 18.2176 18.6413 18.9935 19.2624
PS1SN PS1SN sssj063941 0 18.2151 18.6407 18.9937 19.2627
PS1SN PS1SN sssj063941 0 18.2168 18.6441 18.9975 19.2667
PS1SN PS1SN sssj063941 0 18.2164 18.6415 18.9949 19.2646
PS1SN PS1SN sssj063941 0 18.2185 18.6449 18.9989 19.2691
PS1SN PS1SN sssj063941 0 18.2146 18.6408 18.9953 19.266
PS1SN PS1SN sssj063941 0 18.2196 18.6453 18.9993 19.2697
PS1SN PS1SN sssj063941 0 18.2178 18.6443 18.9978 19.2676
PS1SN PS1SN sssj063941 0 18.2165 18.6424 18.9949 19.2637
PS1SN PS1SN sssj063941 0 18.2205 18.6466 18.9998 19.2692
PS1SN PS1SN sssj063941 0 18.2193 18.6442 18.9965 19.2652
PS1SN PS1SN sssj063941 0 18.2167 18.6407 18.9928 19.2617
PS1SN PS1SN sssj063941 0 18.2175 18.6436 18.997 19.2666
PS1SN PS1SN sssj063941 0 18.2189 18.6461 18.9998 19.2692
PS1SN PS1SN sssj063941 0 18.2157 18.6413 18.9943 19.2639
PS1SN PS1SN sssj063941 0 18.22 18.6479 19.0012 19.27
PS1SN PS1SN sssj063941 0 18.2188 18.6458 18.999 19.2681
PS1SN PS1SN sssj095657 0 17.8791 18.1899 18.4788 18.7204
PS1SN PS1SN sssj095657 0 17.8746 18.1866 18.4776 18.721
PS1SN PS1SN sssj095657 0 17.8789 18.1891 18.4795 18.723
PS1SN PS1SN sssj095657 0 17.8769 18.1883 18.4786 18.7215
PS1SN PS1SN sssj095657 0 17.8795 18.1898 18.478 18.719
PS1SN PS1SN sssj095657 0 17.8763 18.1873 18.4775 18.7203
PS1SN PS1SN sssj095657 0 17.8771 18.1889 18.48 18.7237
PS1SN PS1SN sssj095657 0 17.8757 18.1876 18.477 18.7189
PS1SN PS1SN sssj095657 0 17.8782 18.1901 18.4794 18.7211
PS1SN PS1SN sssj095657 0 17.8798 18.1893 18.479 18.7221
PS1SN PS1SN sssj095657 0 17.8772 18.1895 18.4794 18.7218
PS1SN PS1SN sssj095657 0 17.8775 18.1902 18.4809 18.7238
PS1SN PS1SN sssj095657 0 17.8753 18.1866 18.4772 18.7205
PS1SN PS1SN sssj095657 0 17.8791 18.1892 18.4783 18.7204
PS1SN PS1SN sssj095657 0 17.8784 18.1882 18.4782 18.7212
PS1SN PS1SN sssj095657 0 17.8767 18.1891 18.4801 18.7233
PS1SN PS1SN sssj095657 0 17.8755 18.1864 18.4774 18.7212
PS1SN PS1SN sssj095657 0 17.8792 18.1913 18.4807 18.7226
PS1SN PS1SN sssj095657 0 17.8781 18.1891 18.4799 18.7234
PS1SN PS1SN sssj095657 0 17.8812 18.19 18.479 18.7213
PS1SN PS1SN sssj095657 0 17.8773 18.1878 18.4767 18.7185
PS1SN PS1SN sssj095657 0 17.8808 18.1898 18.4783 18.7203
PS1SN PS1SN sssj095657 0 17.8797 18.1903 18.48 18.7225
PS1SN PS1SN sssj095657 0 17.8792 18.1891 18.4786 18.7212
PS1SN PS1SN sssj095657 0 17.8777 18.1889 18.4783 18.7205
PS1SN PS1SN sssj095657 0 17.8766 18.1885 18.4799 18.7238
PS1SN PS1SN sssj095657 0 17.8766 18.188 18.4778 18.7202
PS1SN PS1SN sssj095657 0 17.8785 18.1904 18.4802 18.7225
PS1SN PS1SN sssj095657 0 17.8798 18.1914 18.4812 18.7235
PS1SN PS1SN sssj095657 0 17.8775 18.1872 18.476 18.7181
PS1SN PS1SN sssj095657 0 17.8766 18.1877 18.4775 18.72
PS1SN PS1SN sssj095657 0 17.8773 18.1891 18.4792 18.7218
PS1SN PS1SN sssj095657 0 17.8757 18.187 18.4778 18.7214
PS1SN PS1SN sssj095657 0 17.8759 18.1883 18.4795 18.723
PS1SN PS1SN sssj095657 0 17.8765 18.1879 18.4783 18.7214
PS1SN PS1SN sssj095657 0 17.8756 18.1872 18.4773 18.72
PS1SN PS1SN sssj095657 0 17.8723 18.1856 18.4771 18.7206
PS1SN PS1SN sssj095657 0 17.8736 18.1872 18.4787 18.7221
PS1SN PS1SN sssj095657 0 17.8785 18.1899 18.4789 18.7205
PS1SN PS1SN sssj095657 0 17.8769 18.1869 18.4767 18.7196
PS1SN PS1SN sssj095657 0 17.8746 18.1868 18.4788 18.7233
PS1SN PS1SN sssj095657 0 17.8724 18.1857 18.4783 18.7231
PS1SN PS1SN sssj095657 0 17.875 18.1871 18.4783 18.7221
PS1SN PS1SN sssj095657 0 17.874 18.187 18.4788 18.7228
PS1SN PS1SN sssj095657 0 17.8783 18.1898 18.4802 18.7232
PS1SN PS1SN sssj095657 0 17.8781 18.1898 18.4792 18.7211
PS1SN PS1SN sssj095657 0 17.8785 18.1882 18.4772 18.7193
PS1SN PS1SN sssj095657 0 17.8805 18.189 18.477 18.7185
PS1SN PS1SN sssj095657 0 17.8757 18.186 18.4755 18.7179
PS1SN PS1SN sssj095657 0 17.8764 18.1865 18.4764 18.7193
PS1SN PS1SN sssj095657 0 17.8766 18.1888 18.4786 18.7209
PS1SN PS1SN sssj095657 0 17.8757 18.1875 18.4781 18.7212
PS1SN PS1SN sssj095657 0 17.8757 18.1885 18.4797 18.723
PS1SN PS1SN sssj095657 0 17.8772 18.1889 18.4807 18.7251
PS1SN PS1SN sssj095657 0 17.8798 18.1908 18.48 18.7219
PS1SN PS1SN sssj095657 0 17.8762 18.1877 18.4773 18.7195
PS1SN PS1SN sssj095657 0 17.8756 18.1868 18.4777 18.7213
PS1SN PS1SN sssj095657 0 17.8767 18.1891 18.4799 18.7231
PS1SN PS1SN sssj095657 0 17.8758 18.189 18.4801 18.7234
PS1SN PS1SN sssj095657 0 17.8757 18.1856 18.4765 18.7206
PS1SN PS1SN sssj095657 0 17.8755 18.1871 18.4767 18.7188
PS1SN PS1SN sssj095657 0 17.8783 18.1894 18.4793 18.722
PS1SN PS1SN sssj095657 0 17.8738 18.1855 18.4763 18.7198
PS1SN PS1SN sssj095657 0 17.8784 18.1899 18.4808 18.7243
PS1SN PS1SN sssj095657 0 17.8767 18.1895 18.4815 18.7258
PS1SN PS1SN sssj095657 0 17.8791 18.1916 18.4829 18.7265
PS1SN PS1SN sssj095657 0 17.8796 18.1917 18.4825 18.7257
PS1SN PS1SN sssj095657 0 17.8766 18.1878 18.4777 18.7204
PS1SN PS1SN sssj095657 0 17.8784 18.1903 18.481 18.7242
PS1SN PS1SN sssj095657 0 17.8809 18.1924 18.4818 18.7239
PS1SN PS1SN sssj095657 0 17.8783 18.1893 18.48 18.7236
PS1SN PS1SN sssj095657 0 17.8782 18.1912 18.4809 18.723
PS1SN PS1SN sssj095657 0 17.8782 18.1896 18.4783 18.7195
PS1SN PS1SN sssj095657 0 17.8744 18.1855 18.4772 18.7217
PS1SN PS1SN sssj095657 0 17.8781 18.1891 18.4774 18.7184
PS1SN PS1SN sssj095657 0 17.875 18.187 18.478 18.7214
PS1SN PS1SN sssj095657 0 17.8764 18.1885 18.4796 18.7232
PS1SN PS1SN sssj095657 0 17.8788 18.1903 18.4808 18.7239
PS1SN PS1SN sssj095657 0 17.8766 18.1874 18.4773 18.7201
PS1SN PS1SN sssj095657 0 17.8782 18.1888 18.4782 18.7205
PS1SN PS1SN sssj095657 0 17.8806 18.1914 18.4799 18.7211
PS1SN PS1SN sssj095657 0 17.8756 18.1884 18.4803 18.7245
PS1SN PS1SN sssj095657 0 17.88 18.1905 18.4786 18.7196
PS1SN PS1SN sssj095657 0 17.8792 18.1899 18.4787 18.7203
PS1SN PS1SN sssj095657 0 17.8787 18.1904 18.4797 18.7216
PS1SN PS1SN sssj095657 0 17.878 18.1892 18.4793 18.7221
PS1SN PS1SN sssj095657 0 17.8803 18.1892 18.4776 18.7195
PS1SN PS1SN sssj095657 0 17.8797 18.1927 18.4832 18.7259
PS1SN PS1SN sssj095657 0 17.8792 18.1891 18.4786 18.7211
PS1SN PS1SN sssj095657 0 17.8736 18.1873 18.4798 18.7245
PS1SN PS1SN sssj095657 0 17.8802 18.1906 18.4786 18.7195
PS1SN PS1SN sssj095657 0 17.8794 18.1909 18.48 18.7216
PS1SN PS1SN sssj095657 0 17.8772 18.1889 18.4797 18.7232
PS1SN PS1SN sssj095657 0 17.8782 18.1893 18.4796 18.7228
PS1SN PS1SN sssj095657 0 17.8766 18.1897 18.4801 18.7227
PS1SN PS1SN sssj095657 0 17.877 18.1894 18.4803 18.7237
PS1SN PS1SN sssj095657 0 17.8788 18.1894 18.479 18.7215
PS1SN PS1SN sssj095657 0 17.8765 18.1882 18.4783 18.721
PS1SN PS1SN sssj105525 0 18.043 18.4337 18.7751 19.0469
PS1SN PS1SN sssj105525 0 18.044 18.4353 18.7756 19.0461
PS1SN PS1SN sssj105525 0 18.0444 18.4348 18.7729 19.0413
PS1SN PS1SN sssj105525 0 18.0387 18.4318 18.773 19.0436
PS1SN PS1SN sssj105525 0 18.0462 18.4372 18.7754 19.0438
PS1SN PS1SN sssj105525 0 18.0422 18.434 18.775 19.0462
PS1SN PS1SN sssj105525 0 18.0394 18.4337 18.7763 19.0483
PS1SN PS1SN sssj105525 0 18.0464 18.4364 18.7741 19.0422
PS1SN PS1SN sssj105525 0 18.0433 18.4331 18.7709 19.039
PS1SN PS1SN sssj105525 0 18.0442 18.4354 18.7753 19.0455
PS1SN PS1SN sssj105525 0 18.0426 18.4344 18.7736 19.0426
PS1SN PS1SN sssj105525 0 18.0437 18.4375 18.7782 19.0483
PS1SN PS1SN sssj105525 0 18.0442 18.436 18.7758 19.0456
PS1SN PS1SN sssj105525 0 18.0443 18.4348 18.774 19.0437
PS1SN PS1SN sssj105525 0 18.0403 18.4329 18.7743 19.0455
PS1SN PS1SN sssj105525 0 18.0433 18.4337 18.7737 19.0441
PS1SN PS1SN sssj105525 0 18.0437 18.4331 18.7726 19.043
PS1SN PS1SN sssj105525 0 18.0425 18.4347 18.7741 19.0432
PS1SN PS1SN sssj105525 0 18.0426 18.4331 18.774 19.0452
PS1SN PS1SN sssj105525 0 18.042 18.4337 18.7733 19.0429
PS1SN PS1SN sssj105525 0 18.0424 18.4354 18.7758 19.0458
PS1SN PS1SN sssj105525 0 18.0402 18.4319 18.7724 19.043
PS1SN PS1SN sssj105525 0 18.0451 18.4352 18.7742 19.0436
PS1SN PS1SN sssj105525 0 18.0441 18.4335 18.7711 19.0393
PS1SN PS1SN sssj105525 0 18.0406 18.434 18.775 19.0456
PS1SN PS1SN sssj105525 0 18.0426 18.4339 18.774 19.0442
PS1SN PS1SN sssj105525 0 18.0425 18.4336 18.7743 19.0455
PS1SN PS1SN sssj105525 0 18.043 18.4351 18.7757 19.0465
PS1SN PS1SN sssj105525 0 18.0425 18.4342 18.7748 19.0456
PS1SN PS1SN sssj105525 0 18.0409 18.4325 18.7732 19.0439
PS1SN PS1SN sssj105525 0 18.0436 18.4338 18.7725 19.0415
PS1SN PS1SN sssj105525 0 18.0427 18.4341 18.7746 19.0452
PS1SN PS1SN sssj105525 0 18.0415 18.4338 18.7749 19.0459
PS1SN PS1SN sssj105525 0 18.0426 18.4339 18.7741 19.0447
PS1SN PS1SN sssj105525 0 18.0438 18.4346 18.7739 19.0435
PS1SN PS1SN sssj105525 0 18.0426 18.435 18.7757 19.0464
PS1SN PS1SN sssj105525 0 18.0432 18.4332 18.7726 19.0425
PS1SN PS1SN sssj105525 0 18.0444 18.4342 18.7735 19.0434
PS1SN PS1SN sssj105525 0 18.0435 18.4341 18.7739 19.044
PS1SN PS1SN sssj105525 0 18.0425 18.4347 18.7735 19.0419
PS1SN PS1SN sssj105525 0 18.0438 18.4363 18.7757 19.0447
PS1SN PS1SN sssj105525 0 18.0432 18.4354 18.7756 19.0455
PS1SN PS1SN sssj105525 0 18.0424 18.433 18.7724 19.042
PS1SN PS1SN sssj105525 0 18.0418 18.435 18.7748 19.044
PS1SN PS1SN sssj105525 0 18.045 18.4367 18.7762 19.0456
PS1SN PS1SN sssj105525 0 18.042 18.4334 18.7734 19.0434
PS1SN PS1SN sssj105525 0 18.0433 18.4351 18.7749 19.0445
PS1SN PS1SN sssj105525 0 18.0412 18.4325 18.773 19.0439
PS1SN PS1SN sssj105525 0 18.0429 18.4331 18.7737 19.0449
PS1SN PS1SN sssj105525 0 18.0434 18.4349 18.775 19.0454
PS1SN PS1SN sssj105525 0 18.0418 18.4335 18.7736 19.044
PS1SN PS1SN sssj105525 0 18.0424 18.4335 18.7735 19.0437
PS1SN PS1SN sssj105525 0 18.0438 18.4342 18.7741 19.0447
PS1SN PS1SN sssj105525 0 18.0421 18.4345 18.7752 19.0456
PS1SN PS1SN sssj105525 0 18.0447 18.4353 18.7744 19.0437
PS1SN PS1SN sssj105525 0 18.0422 18.4333 18.7729 19.0427
PS1SN PS1SN sssj105525 0 18.0423 18.4342 18.7743 19.0443
PS1SN PS1SN sssj105525 0 18.0461 18.4383 18.7787 19.0492
PS1SN PS1SN sssj105525 0 18.0428 18.4333 18.7727 19.0427
PS1SN PS1SN sssj105525 0 18.0418 18.4312 18.7716 19.0429
PS1SN PS1SN sssj105525 0 18.0447 18.4366 18.7772 19.0478
PS1SN PS1SN sssj105525 0 18.0423 18.4337 18.7734 19.0434
PS1SN PS1SN sssj105525 0 18.0426 18.4326 18.7716 19.041
PS1SN PS1SN sssj105525 0 18.0442 18.4362 18.7767 19.0474
PS1SN PS1SN sssj105525 0 18.0436 18.4339 18.7721 19.0409
PS1SN PS1SN sssj105525 0 18.042 18.4347 18.7753 19.0457
PS1SN PS1SN sssj105525 0 18.0421 18.4341 18.7734 19.0425
PS1SN PS1SN sssj105525 0 18.0454 18.4357 18.7749 19.0443
PS1SN PS1SN sssj105525 0 18.0425 18.4345 18.7736 19.0423
PS1SN PS1SN sssj105525 0 18.0439 18.4346 18.7745 19.0448
PS1SN PS1SN sssj105525 0 18.0432 18.4346 18.7748 19.0451
PS1SN PS1SN sssj105525 0 18.0436 18.435 18.774 19.043
PS1SN PS1SN sssj105525 0 18.0417 18.4328 18.7723 19.042
PS1SN PS1SN sssj105525 0 18.0406 18.4318 18.7697 19.0374
PS1SN PS1SN sssj105525 0 18.0382 18.4301 18.7717 19.0435
PS1SN PS1SN sssj105525 0 18.0402 18.432 18.7726 19.0431
PS1SN PS1SN sssj105525 0 18.0401 18.4328 18.7738 19.0442
PS1SN PS1SN sssj105525 0 18.0421 18.4336 18.7738 19.044
PS1SN PS1SN sssj105525 0 18.0444 18.4348 18.7738 19.043
PS1SN PS1SN sssj105525 0 18.041 18.4333 18.7737 19.0439
PS1SN PS1SN sssj105525 0 18.0433 18.4355 18.7756 19.0455
PS1SN PS1SN sssj105525 0 18.044 18.4349 18.7743 19.0441
PS1SN PS1SN sssj105525 0 18.0427 18.436 18.7771 19.0477
PS1SN PS1SN sssj105525 0 18.0414 18.4337 18.7744 19.0451
PS1SN PS1SN sssj105525 0 18.0413 18.4338 18.774 19.0441
PS1SN PS1SN sssj105525 0 18.0442 18.4347 18.7752 19.0462
PS1SN PS1SN sssj105525 0 18.0452 18.4355 18.7737 19.0422
PS1SN PS1SN sssj105525 0 18.0462 18.4368 18.7748 19.0431
PS1SN PS1SN sssj105525 0 18.0444 18.4353 18.7744 19.0436
PS1SN PS1SN sssj105525 0 18.0425 18.4336 18.7723 19.0411
PS1SN PS1SN sssj105525 0 18.0431 18.4352 18.7749 19.0444
PS1SN PS1SN sssj105525 0 18.0437 18.435 18.7751 19.0453
PS1SN PS1SN sssj105525 0 18.0444 18.4367 18.7761 19.0451
PS1SN PS1SN sssj105525 0 18.044 18.4359 18.7752 19.0443
PS1SN PS1SN sssj105525 0 18.0415 18.4335 18.774 19.0444
PS1SN PS1SN sssj105525 0 18.0435 18.4348 18.774 19.0431
PS1SN PS1SN sssj105525 0 18.0446 18.4365 18.7748 19.0429
PS1SN PS1SN sssj105525 0 18.0448 18.4362 18.7741 19.042
PS1SN PS1SN sssj143459 0 17.9896 18.2888 18.569 18.8048
PS1SN PS1SN sssj143459 0 17.9875 18.2879 18.5699 18.8071
PS1SN PS1SN sssj143459 0 17.9934 18.2901 18.5684 18.8029
PS1SN PS1SN sssj143459 0 17.9902 18.2896 18.5707 18.8069
PS1SN PS1SN sssj143459 0 17.9888 18.2861 18.5653 18.8006
PS1SN PS1SN sssj143459 0 17.9926 18.2892 18.5693 18.8056
PS1SN PS1SN sssj143459 0 17.9895 18.2873 18.5675 18.8035
PS1SN PS1SN sssj143459 0 17.9946 18.2901 18.5664 18.799
PS1SN PS1SN sssj143459 0 17.9956 18.2913 18.5678 18.8004
PS1SN PS1SN sssj143459 0 17.9895 18.2893 18.5701 18.806
PS1SN PS1SN sssj143459 0 17.9936 18.289 18.5666 18.8007
PS1SN PS1SN sssj143459 0 17.9894 18.2889 18.5695 18.8053
PS1SN PS1SN sssj143459 0 17.9896 18.2901 18.5702 18.8053
PS1SN PS1SN sssj143459 0 17.9956 18.2903 18.5685 18.8033
PS1SN PS1SN sssj143459 0 17.9914 18.2896 18.5695 18.8052
PS1SN PS1SN sssj143459 0 17.9933 18.2896 18.5672 18.8014
PS1SN PS1SN sssj143459 0 17.9928 18.2879 18.5672 18.8033
PS1SN PS1SN sssj143459 0 17.9906 18.2914 18.5713 18.806
PS1SN PS1SN sssj143459 0 17.9943 18.2886 18.5683 18.8051
PS1SN PS1SN sssj143459 0 17.9923 18.2891 18.5692 18.8053
PS1SN PS1SN sssj143459 0 17.9937 18.2896 18.5691 18.8049
PS1SN PS1SN sssj143459 0 17.9951 18.2933 18.5714 18.8052
PS1SN PS1SN sssj143459 0 17.9926 18.2902 18.5707 18.807
PS1SN PS1SN sssj143459 0 17.9944 18.2924 18.5712 18.8056
PS1SN PS1SN sssj143459 0 17.9917 18.2907 18.5715 18.8076
PS1SN PS1SN sssj143459 0 17.9913 18.2882 18.5681 18.804
PS1SN PS1SN sssj143459 0 17.9903 18.2885 18.5674 18.8018
PS1SN PS1SN sssj143459 0 17.9914 18.2889 18.568 18.8029
PS1SN PS1SN sssj143459 0 17.9932 18.2907 18.5694 18.8041
PS1SN PS1SN sssj143459 0 17.9891 18.287 18.5673 18.8033
PS1SN PS1SN sssj143459 0 17.9912 18.289 18.568 18.8028
PS1SN PS1SN sssj143459 0 17.9945 18.2905 18.5696 18.8053
PS1SN PS1SN sssj143459 0 17.9926 18.2885 18.5677 18.8033
PS1SN PS1SN sssj143459 0 17.9943 18.2927 18.5702 18.8033
PS1SN PS1SN sssj143459 0 17.9896 18.2876 18.5674 18.8032
PS1SN PS1SN sssj143459 0 17.9945 18.2908 18.5671 18.7997
PS1SN PS1SN sssj143459 0 17.9917 18.2905 18.5716 18.8083
PS1SN PS1SN sssj143459 0 17.9905 18.2888 18.5698 18.8068
PS1SN PS1SN sssj143459 0 17.993 18.2914 18.5696 18.8035
PS1SN PS1SN sssj143459 0 17.9919 18.2879 18.5675 18.8035
PS1SN PS1SN sssj143459 0 17.9938 18.2893 18.5675 18.8026
PS1SN PS1SN sssj143459 0 17.9904 18.2883 18.568 18.8037
PS1SN PS1SN sssj143459 0 17.993 18.289 18.5678 18.8026
PS1SN PS1SN sssj143459 0 17.9933 18.2896 18.569 18.8045
PS1SN PS1SN sssj143459 0 17.9915 18.2881 18.5666 18.8013
PS1SN PS1SN sssj143459 0 17.994 18.2929 18.5728 18.8085
PS1SN PS1SN sssj143459 0 17.9924 18.2899 18.5687 18.8035
PS1SN PS1SN sssj143459 0 17.9954 18.2905 18.5682 18.8024
PS1SN PS1SN sssj143459 0 17.9936 18.2902 18.5682 18.8022
PS1SN PS1SN sssj143459 0 17.9933 18.2888 18.5677 18.8032
PS1SN PS1SN sssj143459 0 17.9907 18.2906 18.5699 18.8042
PS1SN PS1SN sssj143459 0 17.9908 18.2921 18.5712 18.8047
PS1SN PS1SN sssj143459 0 17.9899 18.29 18.569 18.8027
PS1SN PS1SN sssj143459 0 17.9902 18.2898 18.5694 18.8042
PS1SN PS1SN sssj143459 0 17.9898 18.2875 18.5675 18.8032
PS1SN PS1SN sssj143459 0 17.9933 18.2902 18.5687 18.8031
PS1SN PS1SN sssj143459 0 17.9916 18.2872 18.566 18.8015
PS1SN PS1SN sssj143459 0 17.9904 18.2905 18.572 18.8087
PS1SN PS1SN sssj143459 0 17.9904 18.2893 18.5698 18.8059
PS1SN PS1SN sssj143459 0 17.9906 18.2892 18.5675 18.8014
PS1SN PS1SN sssj143459 0 17.9914 18.2894 18.5689 18.8039
PS1SN PS1SN sssj143459 0 17.9931 18.2893 18.568 18.8033
PS1SN PS1SN sssj143459 0 17.9884 18.2874 18.5693 18.8066
PS1SN PS1SN sssj143459 0 17.9939 18.2912 18.5684 18.8015
PS1SN PS1SN sssj143459 0 17.9919 18.2891 18.5686 18.8042
PS1SN PS1SN sssj143459 0 17.9926 18.2887 18.5677 18.8033
PS1SN PS1SN sssj143459 0 17.9893 18.2883 18.5681 18.8033
PS1SN PS1SN sssj143459 0 17.9924 18.2872 18.5661 18.8021
PS1SN PS1SN sssj143459 0 17.9941 18.2912 18.571 18.8073
PS1SN PS1SN sssj143459 0 17.9952 18.2926 18.5705 18.8042
PS1SN PS1SN sssj143459 0 17.9909 18.2884 18.567 18.8012
PS1SN PS1SN sssj143459 0 17.9947 18.2911 18.5697 18.8044
PS1SN PS1SN sssj143459 0 17.9939 18.2918 18.5706 18.805
PS1SN PS1SN sssj143459 0 17.9911 18.2905 18.5704 18.8056
PS1SN PS1SN sssj143459 0 17.9959 18.2907 18.569 18.804
PS1SN PS1SN sssj143459 0 17.9903 18.2893 18.5697 18.8059
PS1SN PS1SN sssj143459 0 17.9955 18.2902 18.5681 18.8029
PS1SN PS1SN sssj143459 0 17.9938 18.2899 18.5686 18.8038
PS1SN PS1SN sssj143459 0 17.9929 18.2899 18.569 18.8041
PS1SN PS1SN sssj143459 0 17.99 18.29 18.569 18.803
PS1SN PS1SN sssj143459 0 17.9915 18.2899 18.5688 18.8031
PS1SN PS1SN sssj143459 0 17.9933 18.2906 18.5696 18.8043
PS1SN PS1SN sssj143459 0 17.9892 18.2891 18.5687 18.8033
PS1SN PS1SN sssj143459 0 17.9935 18.2922 18.5707 18.8049
PS1SN PS1SN sssj143459 0 17.991 18.289 18.5677 18.8021
PS1SN PS1SN sssj143459 0 17.9929 18.2884 18.5677 18.8033
PS1SN PS1SN sssj143459 0 17.9923 18.2903 18.5694 18.804
PS1SN PS1SN sssj143459 0 17.9898 18.2894 18.5706 18.8069
PS1SN PS1SN sssj143459 0 17.9947 18.291 18.5698 18.805
