survey version standard shift  DES-g DES-r DES-i DES-z 
DES DES sssj063941 0 18.1997 18.7044 19.0629 19.3658
DES DES sssj063941 0 18.1997 18.7041 19.0638 19.3671
DES DES sssj063941 0 18.1981 18.7035 19.0616 19.3637
DES DES sssj063941 0 18.1987 18.7042 19.0615 19.3621
DES DES sssj063941 0 18.1948 18.7013 19.0614 19.3649
DES DES sssj063941 0 18.1988 18.7039 19.0611 19.3617
DES DES sssj063941 0 18.198 18.7029 19.0601 19.3607
DES DES sssj063941 0 18.2031 18.7078 19.0645 19.3651
DES DES sssj063941 0 18.1985 18.7033 19.0618 19.3639
DES DES sssj063941 0 18.1996 18.703 19.061 19.3626
DES DES sssj063941 0 18.2017 18.7054 19.0611 19.3605
DES DES sssj063941 0 18.1998 18.7038 19.0634 19.3671
DES DES sssj063941 0 18.2016 18.7067 19.064 19.3646
DES DES sssj063941 0 18.2013 18.7051 19.0617 19.3618
DES DES sssj063941 0 18.1996 18.7036 19.0604 19.3608
DES DES sssj063941 0 18.1999 18.7037 19.0617 19.3637
DES DES sssj063941 0 18.1996 18.7047 19.0622 19.3631
DES DES sssj063941 0 18.1991 18.7048 19.0645 19.3677
DES DES sssj063941 0 18.1978 18.7047 19.0666 19.3712
DES DES sssj063941 0 18.2001 18.7073 19.0671 19.3696
DES DES sssj063941 0 18.2038 18.7058 19.0616 19.3614
DES DES sssj063941 0 18.2007 18.7047 19.0625 19.3638
DES DES sssj063941 0 18.1994 18.7051 19.0631 19.3643
DES DES sssj063941 0 18.1995 18.7031 19.0606 19.362
DES DES sssj063941 0 18.2016 18.7053 19.0635 19.366
DES DES sssj063941 0 18.2008 18.7064 19.0631 19.3631
DES DES sssj063941 0 18.2023 18.7097 19.0666 19.3665
DES DES sssj063941 0 18.1997 18.7016 19.0578 19.3584
DES DES sssj063941 0 18.1996 18.7055 19.0639 19.3655
DES DES sssj063941 0 18.1981 18.7043 19.062 19.3631
DES DES sssj063941 0 18.2004 18.7056 19.0643 19.3667
DES DES sssj063941 0 18.2023 18.7069 19.0632 19.3633
DES DES sssj063941 0 18.2002 18.7057 19.0654 19.3688
DES DES sssj063941 0 18.1998 18.7046 19.063 19.3651
DES DES sssj063941 0 18.1981 18.7031 19.0618 19.3638
DES DES sssj063941 0 18.1989 18.7035 19.0618 19.3636
DES DES sssj063941 0 18.1997 18.7047 19.0603 19.3591
DES DES sssj063941 0 18.1986 18.7014 19.0596 19.3624
DES DES sssj063941 0 18.2008 18.7038 19.0615 19.3638
DES DES sssj063941 0 18.1994 18.7049 19.064 19.3672
DES DES sssj063941 0 18.2 18.7031 19.0588 19.3591
DES DES sssj063941 0 18.2006 18.7058 19.0629 19.3644
DES DES sssj063941 0 18.1962 18.7031 19.0637 19.3677
DES DES sssj063941 0 18.2021 18.7064 19.062 19.3614
DES DES sssj063941 0 18.2021 18.7048 19.0599 19.3588
DES DES sssj063941 0 18.1992 18.7039 19.0624 19.3644
DES DES sssj063941 0 18.2026 18.7062 19.0621 19.3617
DES DES sssj063941 0 18.2011 18.7053 19.062 19.3625
DES DES sssj063941 0 18.2006 18.7048 19.0637 19.3665
DES DES sssj063941 0 18.1999 18.7057 19.0649 19.3675
DES DES sssj063941 0 18.2014 18.7051 19.0636 19.3661
DES DES sssj063941 0 18.1996 18.7069 19.0663 19.3692
DES DES sssj063941 0 18.2019 18.7076 19.0663 19.3694
DES DES sssj063941 0 18.2003 18.7056 19.063 19.3646
DES DES sssj063941 0 18.2004 18.7046 19.0636 19.3663
DES DES sssj063941 0 18.2015 18.7073 19.0653 19.3667
DES DES sssj063941 0 18.2022 18.7062 19.063 19.3637
DES DES sssj063941 0 18.2009 18.7042 19.0619 19.364
DES DES sssj063941 0 18.1995 18.7051 19.0627 19.3635
DES DES sssj063941 0 18.1988 18.704 19.0623 19.3644
DES DES sssj063941 0 18.1974 18.7017 19.0609 19.3638
DES DES sssj063941 0 18.1995 18.7023 19.0574 19.3564
DES DES sssj063941 0 18.2029 18.7073 19.0657 19.3681
DES DES sssj063941 0 18.198 18.7024 19.0591 19.3592
DES DES sssj063941 0 18.201 18.7056 19.0626 19.3634
DES DES sssj063941 0 18.1981 18.7043 19.0628 19.3645
DES DES sssj063941 0 18.2001 18.7045 19.0616 19.3626
DES DES sssj063941 0 18.2019 18.707 19.0655 19.3675
DES DES sssj063941 0 18.198 18.7033 19.0622 19.3649
DES DES sssj063941 0 18.202 18.7067 19.0633 19.3636
DES DES sssj063941 0 18.1994 18.7039 19.0614 19.3628
DES DES sssj063941 0 18.2005 18.7045 19.0614 19.3616
DES DES sssj063941 0 18.198 18.7015 19.0592 19.3607
DES DES sssj063941 0 18.1988 18.7027 19.0594 19.3602
DES DES sssj063941 0 18.1986 18.7046 19.0629 19.3648
DES DES sssj063941 0 18.2001 18.7063 19.0641 19.3651
DES DES sssj063941 0 18.1999 18.7036 19.0615 19.3633
DES DES sssj063941 0 18.2005 18.7046 19.0616 19.3623
DES DES sssj063941 0 18.197 18.7025 19.061 19.3625
DES DES sssj063941 0 18.2004 18.7027 19.0597 19.3609
DES DES sssj063941 0 18.1978 18.7022 19.06 19.361
DES DES sssj063941 0 18.1994 18.7057 19.0639 19.3649
DES DES sssj063941 0 18.1992 18.7031 19.0614 19.3632
DES DES sssj063941 0 18.2013 18.7068 19.0655 19.3679
DES DES sssj063941 0 18.1973 18.7027 19.062 19.3649
DES DES sssj063941 0 18.2024 18.7072 19.0659 19.3685
DES DES sssj063941 0 18.2006 18.7061 19.0643 19.3662
DES DES sssj063941 0 18.1993 18.7042 19.0612 19.362
DES DES sssj063941 0 18.2032 18.7083 19.0662 19.3677
DES DES sssj063941 0 18.2021 18.7057 19.0627 19.3634
DES DES sssj063941 0 18.1995 18.7022 19.059 19.36
DES DES sssj063941 0 18.2003 18.7054 19.0634 19.3652
DES DES sssj063941 0 18.2015 18.7078 19.0662 19.3676
DES DES sssj063941 0 18.1985 18.7031 19.0607 19.3625
DES DES sssj063941 0 18.2027 18.7097 19.0674 19.3682
DES DES sssj063941 0 18.2015 18.7075 19.0653 19.3663
DES DES sssj095657 0 17.8749 18.2432 18.5377 18.8027
DES DES sssj095657 0 17.8704 18.2402 18.537 18.804
DES DES sssj095657 0 17.8748 18.2426 18.5389 18.8062
DES DES sssj095657 0 17.8727 18.2418 18.5378 18.8043
DES DES sssj095657 0 17.8753 18.243 18.5368 18.8012
DES DES sssj095657 0 17.8721 18.2408 18.5367 18.8031
DES DES sssj095657 0 17.8729 18.2425 18.5395 18.8069
DES DES sssj095657 0 17.8715 18.241 18.536 18.8013
DES DES sssj095657 0 17.874 18.2435 18.5384 18.8035
DES DES sssj095657 0 17.8757 18.2427 18.5383 18.8052
DES DES sssj095657 0 17.873 18.243 18.5386 18.8045
DES DES sssj095657 0 17.8732 18.2438 18.5402 18.8066
DES DES sssj095657 0 17.8711 18.2401 18.5366 18.8035
DES DES sssj095657 0 17.8749 18.2424 18.5373 18.803
DES DES sssj095657 0 17.8743 18.2416 18.5375 18.8042
DES DES sssj095657 0 17.8725 18.2428 18.5394 18.8063
DES DES sssj095657 0 17.8713 18.2399 18.5369 18.8044
DES DES sssj095657 0 17.875 18.2448 18.5397 18.8051
DES DES sssj095657 0 17.8738 18.2426 18.5393 18.8065
DES DES sssj095657 0 17.877 18.2432 18.5381 18.8041
DES DES sssj095657 0 17.8731 18.241 18.5357 18.8011
DES DES sssj095657 0 17.8767 18.243 18.5374 18.803
DES DES sssj095657 0 17.8755 18.2437 18.5391 18.8053
DES DES sssj095657 0 17.8749 18.2423 18.5378 18.804
DES DES sssj095657 0 17.8736 18.2424 18.5374 18.8032
DES DES sssj095657 0 17.8724 18.2422 18.5394 18.807
DES DES sssj095657 0 17.8724 18.2415 18.537 18.8029
DES DES sssj095657 0 17.8743 18.2438 18.5393 18.8051
DES DES sssj095657 0 17.8756 18.2449 18.5403 18.8062
DES DES sssj095657 0 17.8734 18.2404 18.5351 18.8007
DES DES sssj095657 0 17.8725 18.2412 18.5367 18.8028
DES DES sssj095657 0 17.8731 18.2426 18.5384 18.8045
DES DES sssj095657 0 17.8716 18.2407 18.5373 18.8046
DES DES sssj095657 0 17.8717 18.242 18.5389 18.8061
DES DES sssj095657 0 17.8723 18.2414 18.5376 18.8044
DES DES sssj095657 0 17.8714 18.2406 18.5365 18.8027
DES DES sssj095657 0 17.8679 18.2392 18.5365 18.8034
DES DES sssj095657 0 17.8692 18.2409 18.5381 18.8049
DES DES sssj095657 0 17.8743 18.2433 18.5379 18.8028
DES DES sssj095657 0 17.8727 18.2403 18.536 18.8026
DES DES sssj095657 0 17.8704 18.2405 18.5385 18.8068
DES DES sssj095657 0 17.8681 18.2394 18.5381 18.8065
DES DES sssj095657 0 17.8709 18.2407 18.5378 18.8053
DES DES sssj095657 0 17.8698 18.2407 18.5383 18.806
DES DES sssj095657 0 17.8741 18.2433 18.5395 18.8062
DES DES sssj095657 0 17.8738 18.2432 18.5382 18.8035
DES DES sssj095657 0 17.8743 18.2415 18.5362 18.8019
DES DES sssj095657 0 17.8763 18.2421 18.5359 18.8011
DES DES sssj095657 0 17.8715 18.2392 18.5347 18.8004
DES DES sssj095657 0 17.8723 18.2399 18.5356 18.8023
DES DES sssj095657 0 17.8724 18.2423 18.5377 18.8036
DES DES sssj095657 0 17.8715 18.2411 18.5374 18.804
DES DES sssj095657 0 17.8714 18.2422 18.5391 18.8059
DES DES sssj095657 0 17.873 18.2426 18.5403 18.8086
DES DES sssj095657 0 17.8755 18.2442 18.5391 18.8045
DES DES sssj095657 0 17.872 18.2411 18.5364 18.8021
DES DES sssj095657 0 17.8714 18.2403 18.5372 18.8044
DES DES sssj095657 0 17.8725 18.2427 18.5393 18.8059
DES DES sssj095657 0 17.8715 18.2426 18.5395 18.8063
DES DES sssj095657 0 17.8716 18.2391 18.536 18.804
DES DES sssj095657 0 17.8712 18.2405 18.5358 18.8013
DES DES sssj095657 0 17.8742 18.2428 18.5385 18.8049
DES DES sssj095657 0 17.8696 18.239 18.5358 18.8027
DES DES sssj095657 0 17.8741 18.2434 18.5402 18.8074
DES DES sssj095657 0 17.8725 18.2432 18.5411 18.8091
DES DES sssj095657 0 17.8748 18.2452 18.5423 18.8096
DES DES sssj095657 0 17.8754 18.2453 18.5418 18.8087
DES DES sssj095657 0 17.8725 18.2414 18.5369 18.8033
DES DES sssj095657 0 17.8742 18.244 18.5404 18.8073
DES DES sssj095657 0 17.8767 18.2458 18.5409 18.8065
DES DES sssj095657 0 17.8741 18.2428 18.5395 18.8068
DES DES sssj095657 0 17.8741 18.2448 18.54 18.8056
DES DES sssj095657 0 17.8741 18.243 18.5371 18.8019
DES DES sssj095657 0 17.8702 18.2391 18.5369 18.8051
DES DES sssj095657 0 17.8739 18.2424 18.5362 18.8007
DES DES sssj095657 0 17.8708 18.2406 18.5374 18.8045
DES DES sssj095657 0 17.8722 18.2422 18.539 18.8063
DES DES sssj095657 0 17.8747 18.2438 18.5401 18.8068
DES DES sssj095657 0 17.8724 18.2408 18.5366 18.8029
DES DES sssj095657 0 17.8741 18.2422 18.5373 18.8032
DES DES sssj095657 0 17.8764 18.2447 18.5387 18.8034
DES DES sssj095657 0 17.8714 18.2421 18.5399 18.8077
DES DES sssj095657 0 17.8758 18.2437 18.5374 18.8019
DES DES sssj095657 0 17.8751 18.2432 18.5376 18.8028
DES DES sssj095657 0 17.8745 18.2438 18.5387 18.8042
DES DES sssj095657 0 17.8738 18.2427 18.5385 18.805
DES DES sssj095657 0 17.8762 18.2424 18.5366 18.8021
DES DES sssj095657 0 17.8754 18.2463 18.5424 18.8087
DES DES sssj095657 0 17.8751 18.2425 18.5377 18.8038
DES DES sssj095657 0 17.8694 18.2412 18.5395 18.808
DES DES sssj095657 0 17.876 18.2438 18.5374 18.8017
DES DES sssj095657 0 17.8752 18.2442 18.5389 18.804
DES DES sssj095657 0 17.873 18.2425 18.5391 18.8064
DES DES sssj095657 0 17.874 18.2427 18.539 18.8058
DES DES sssj095657 0 17.8723 18.2434 18.5393 18.8053
DES DES sssj095657 0 17.8727 18.243 18.5397 18.8067
DES DES sssj095657 0 17.8747 18.2428 18.5382 18.8043
DES DES sssj095657 0 17.8723 18.2417 18.5375 18.8038
DES DES sssj105525 0 18.031 18.4947 18.8418 19.1441
DES DES sssj105525 0 18.0319 18.4962 18.8419 19.1429
DES DES sssj105525 0 18.0323 18.4954 18.8387 19.1372
DES DES sssj105525 0 18.0267 18.4928 18.8394 19.1399
DES DES sssj105525 0 18.0343 18.4979 18.8412 19.1397
DES DES sssj105525 0 18.0303 18.495 18.8415 19.143
DES DES sssj105525 0 18.0274 18.495 18.843 19.1452
DES DES sssj105525 0 18.0344 18.4969 18.8399 19.1382
DES DES sssj105525 0 18.0313 18.4937 18.8366 19.1349
DES DES sssj105525 0 18.0322 18.4963 18.8416 19.1422
DES DES sssj105525 0 18.0305 18.4951 18.8396 19.1387
DES DES sssj105525 0 18.0317 18.4986 18.8444 19.1445
DES DES sssj105525 0 18.0322 18.4969 18.842 19.1419
DES DES sssj105525 0 18.0324 18.4956 18.8401 19.1401
DES DES sssj105525 0 18.0283 18.494 18.8408 19.1423
DES DES sssj105525 0 18.0313 18.4946 18.84 19.1409
DES DES sssj105525 0 18.0318 18.4939 18.8388 19.1398
DES DES sssj105525 0 18.0305 18.4955 18.8401 19.1392
DES DES sssj105525 0 18.0306 18.494 18.8405 19.1421
DES DES sssj105525 0 18.03 18.4945 18.8395 19.1393
DES DES sssj105525 0 18.0303 18.4964 18.842 19.1421
DES DES sssj105525 0 18.0282 18.4928 18.8388 19.1396
DES DES sssj105525 0 18.0331 18.496 18.8402 19.14
DES DES sssj105525 0 18.032 18.4939 18.8369 19.1353
DES DES sssj105525 0 18.0286 18.4951 18.8414 19.1421
DES DES sssj105525 0 18.0307 18.4948 18.8402 19.1408
DES DES sssj105525 0 18.0307 18.4947 18.8408 19.1424
DES DES sssj105525 0 18.0312 18.4963 18.8421 19.1433
DES DES sssj105525 0 18.0307 18.4953 18.8412 19.1424
DES DES sssj105525 0 18.029 18.4935 18.8396 19.1405
DES DES sssj105525 0 18.0316 18.4945 18.8385 19.1377
DES DES sssj105525 0 18.0307 18.4949 18.8409 19.1418
DES DES sssj105525 0 18.0294 18.4947 18.8414 19.1426
DES DES sssj105525 0 18.0307 18.495 18.8405 19.1414
DES DES sssj105525 0 18.0319 18.4955 18.84 19.1399
DES DES sssj105525 0 18.0308 18.4962 18.8421 19.1431
DES DES sssj105525 0 18.0312 18.4939 18.8387 19.139
DES DES sssj105525 0 18.0325 18.4949 18.8397 19.14
DES DES sssj105525 0 18.0314 18.4949 18.8401 19.1405
DES DES sssj105525 0 18.0304 18.4954 18.8393 19.1376
DES DES sssj105525 0 18.0317 18.497 18.8417 19.1406
DES DES sssj105525 0 18.0312 18.4962 18.8418 19.1419
DES DES sssj105525 0 18.0304 18.4938 18.8385 19.1383
DES DES sssj105525 0 18.0297 18.4958 18.8408 19.1401
DES DES sssj105525 0 18.0331 18.4976 18.8422 19.142
DES DES sssj105525 0 18.0301 18.4943 18.8396 19.1399
DES DES sssj105525 0 18.0313 18.496 18.841 19.1408
DES DES sssj105525 0 18.0293 18.4935 18.8394 19.1406
DES DES sssj105525 0 18.031 18.4941 18.8402 19.142
DES DES sssj105525 0 18.0315 18.4959 18.8413 19.142
DES DES sssj105525 0 18.03 18.4945 18.8399 19.1405
DES DES sssj105525 0 18.0305 18.4945 18.8397 19.1404
DES DES sssj105525 0 18.0319 18.4952 18.8404 19.1414
DES DES sssj105525 0 18.0301 18.4955 18.8415 19.1421
DES DES sssj105525 0 18.0327 18.4961 18.8405 19.1399
DES DES sssj105525 0 18.0303 18.4943 18.839 19.1391
DES DES sssj105525 0 18.0303 18.495 18.8405 19.1406
DES DES sssj105525 0 18.0342 18.4993 18.845 19.1459
DES DES sssj105525 0 18.031 18.4942 18.8389 19.1392
DES DES sssj105525 0 18.03 18.4921 18.8381 19.14
DES DES sssj105525 0 18.0326 18.4976 18.8436 19.1444
DES DES sssj105525 0 18.0304 18.4946 18.8396 19.1399
DES DES sssj105525 0 18.0307 18.4934 18.8376 19.1374
DES DES sssj105525 0 18.0323 18.4972 18.8431 19.1441
DES DES sssj105525 0 18.0318 18.4947 18.838 19.1371
DES DES sssj105525 0 18.03 18.4958 18.8416 19.1422
DES DES sssj105525 0 18.03 18.4949 18.8394 19.1386
DES DES sssj105525 0 18.0334 18.4964 18.8409 19.1407
DES DES sssj105525 0 18.0304 18.4952 18.8395 19.1382
DES DES sssj105525 0 18.0319 18.4955 18.8408 19.1415
DES DES sssj105525 0 18.0313 18.4955 18.8411 19.1417
DES DES sssj105525 0 18.0316 18.4957 18.8399 19.1391
DES DES sssj105525 0 18.0296 18.4935 18.8385 19.1384
DES DES sssj105525 0 18.0285 18.4923 18.8354 19.133
DES DES sssj105525 0 18.0263 18.4913 18.8384 19.1405
DES DES sssj105525 0 18.0282 18.4929 18.8389 19.1397
DES DES sssj105525 0 18.028 18.4938 18.8401 19.1406
DES DES sssj105525 0 18.0301 18.4944 18.84 19.1404
DES DES sssj105525 0 18.0324 18.4955 18.8398 19.1392
DES DES sssj105525 0 18.0291 18.4943 18.84 19.1403
DES DES sssj105525 0 18.0313 18.4964 18.8418 19.1419
DES DES sssj105525 0 18.032 18.4958 18.8405 19.1406
DES DES sssj105525 0 18.0307 18.4971 18.8435 19.1442
DES DES sssj105525 0 18.0295 18.4948 18.8408 19.1417
DES DES sssj105525 0 18.0293 18.4947 18.8403 19.1404
DES DES sssj105525 0 18.0323 18.4956 18.8416 19.1431
DES DES sssj105525 0 18.0332 18.4961 18.8395 19.1381
DES DES sssj105525 0 18.0341 18.4973 18.8406 19.1391
DES DES sssj105525 0 18.0323 18.496 18.8404 19.1398
DES DES sssj105525 0 18.0304 18.4943 18.8382 19.1371
DES DES sssj105525 0 18.0311 18.496 18.841 19.1406
DES DES sssj105525 0 18.0317 18.496 18.8413 19.1419
DES DES sssj105525 0 18.0323 18.4975 18.842 19.1411
DES DES sssj105525 0 18.0319 18.4966 18.8412 19.1403
DES DES sssj105525 0 18.0294 18.4944 18.8403 19.1409
DES DES sssj105525 0 18.0315 18.4955 18.84 19.1392
DES DES sssj105525 0 18.0327 18.4973 18.8405 19.1386
DES DES sssj105525 0 18.0328 18.4969 18.8398 19.1377
DES DES sssj143459 0 17.9857 18.3404 18.6265 18.8851
DES DES sssj143459 0 17.9834 18.3396 18.6278 18.8879
DES DES sssj143459 0 17.9894 18.3412 18.6256 18.883
DES DES sssj143459 0 17.9858 18.3409 18.6283 18.8873
DES DES sssj143459 0 17.985 18.3375 18.6227 18.881
DES DES sssj143459 0 17.9886 18.3405 18.6269 18.8864
DES DES sssj143459 0 17.9855 18.3386 18.625 18.8841
DES DES sssj143459 0 17.9905 18.3409 18.6231 18.8784
DES DES sssj143459 0 17.9915 18.3421 18.6245 18.8799
DES DES sssj143459 0 17.9853 18.3407 18.6276 18.8863
DES DES sssj143459 0 17.9897 18.34 18.6236 18.8808
DES DES sssj143459 0 17.9853 18.3404 18.627 18.8856
DES DES sssj143459 0 17.9856 18.3416 18.6275 18.8854
DES DES sssj143459 0 17.9915 18.3412 18.6257 18.8837
DES DES sssj143459 0 17.9875 18.341 18.6269 18.8856
DES DES sssj143459 0 17.9894 18.3407 18.6243 18.8816
DES DES sssj143459 0 17.989 18.3392 18.6247 18.8843
DES DES sssj143459 0 17.9863 18.3427 18.6285 18.8857
DES DES sssj143459 0 17.9904 18.3398 18.626 18.8865
DES DES sssj143459 0 17.9881 18.3402 18.6267 18.886
DES DES sssj143459 0 17.9896 18.3407 18.6266 18.8857
DES DES sssj143459 0 17.9911 18.3444 18.6284 18.8848
DES DES sssj143459 0 17.9884 18.3414 18.6283 18.8874
DES DES sssj143459 0 17.9903 18.3435 18.6283 18.8856
DES DES sssj143459 0 17.9875 18.3421 18.6291 18.888
DES DES sssj143459 0 17.9872 18.3394 18.6256 18.8847
DES DES sssj143459 0 17.9861 18.3396 18.6246 18.8815
DES DES sssj143459 0 17.9874 18.3401 18.6252 18.8831
DES DES sssj143459 0 17.9891 18.3418 18.6266 18.8842
DES DES sssj143459 0 17.985 18.3384 18.6249 18.8838
DES DES sssj143459 0 17.9872 18.3402 18.6252 18.883
DES DES sssj143459 0 17.9906 18.3417 18.6271 18.8861
DES DES sssj143459 0 17.9887 18.3397 18.6251 18.8841
DES DES sssj143459 0 17.9902 18.3437 18.627 18.8827
DES DES sssj143459 0 17.9856 18.339 18.6249 18.8837
DES DES sssj143459 0 17.9905 18.3417 18.6238 18.8792
DES DES sssj143459 0 17.9877 18.3421 18.6293 18.8892
DES DES sssj143459 0 17.9866 18.3403 18.6276 18.8877
DES DES sssj143459 0 17.9889 18.3425 18.6266 18.8833
DES DES sssj143459 0 17.9879 18.3392 18.625 18.8843
DES DES sssj143459 0 17.9901 18.3405 18.6248 18.8833
DES DES sssj143459 0 17.9864 18.3397 18.6255 18.8842
DES DES sssj143459 0 17.9888 18.3399 18.625 18.8827
DES DES sssj143459 0 17.9892 18.3407 18.6264 18.8851
DES DES sssj143459 0 17.9874 18.3392 18.6238 18.8813
DES DES sssj143459 0 17.99 18.3443 18.6303 18.889
DES DES sssj143459 0 17.9884 18.3412 18.626 18.8837
DES DES sssj143459 0 17.9914 18.3414 18.6253 18.8826
DES DES sssj143459 0 17.9896 18.3413 18.6252 18.8822
DES DES sssj143459 0 17.9894 18.3399 18.6251 18.8837
DES DES sssj143459 0 17.9864 18.3417 18.6271 18.8837
DES DES sssj143459 0 17.9864 18.3434 18.6282 18.884
DES DES sssj143459 0 17.9856 18.3412 18.626 18.8819
DES DES sssj143459 0 17.986 18.3411 18.6267 18.8841
DES DES sssj143459 0 17.9856 18.3386 18.625 18.8834
DES DES sssj143459 0 17.9893 18.3414 18.6258 18.8833
DES DES sssj143459 0 17.9877 18.3383 18.6234 18.8821
DES DES sssj143459 0 17.9863 18.3421 18.6297 18.8894
DES DES sssj143459 0 17.9864 18.3408 18.6274 18.8865
DES DES sssj143459 0 17.9866 18.3404 18.6245 18.8811
DES DES sssj143459 0 17.9872 18.3405 18.6262 18.8838
DES DES sssj143459 0 17.9893 18.3405 18.6253 18.8839
DES DES sssj143459 0 17.9843 18.3389 18.6271 18.8874
DES DES sssj143459 0 17.9899 18.3423 18.6253 18.8811
DES DES sssj143459 0 17.9879 18.3403 18.626 18.8847
DES DES sssj143459 0 17.9887 18.3399 18.6251 18.8839
DES DES sssj143459 0 17.9851 18.3396 18.6255 18.8834
DES DES sssj143459 0 17.9887 18.3385 18.6236 18.883
DES DES sssj143459 0 17.9904 18.3428 18.6286 18.8883
DES DES sssj143459 0 17.991 18.3436 18.6275 18.884
DES DES sssj143459 0 17.9867 18.3395 18.6241 18.881
DES DES sssj143459 0 17.9907 18.3421 18.6269 18.8845
DES DES sssj143459 0 17.9897 18.3429 18.6277 18.8849
DES DES sssj143459 0 17.9869 18.3419 18.6278 18.8856
DES DES sssj143459 0 17.9918 18.3416 18.6263 18.8844
DES DES sssj143459 0 17.9865 18.3409 18.6273 18.8864
DES DES sssj143459 0 17.9917 18.3412 18.6253 18.8833
DES DES sssj143459 0 17.9899 18.3411 18.6259 18.8844
DES DES sssj143459 0 17.9889 18.3411 18.6263 18.8846
DES DES sssj143459 0 17.9858 18.3413 18.6261 18.8825
DES DES sssj143459 0 17.9873 18.341 18.6259 18.8829
DES DES sssj143459 0 17.9892 18.3417 18.6268 18.8845
DES DES sssj143459 0 17.9851 18.3405 18.6259 18.8832
DES DES sssj143459 0 17.9895 18.3435 18.6278 18.8847
DES DES sssj143459 0 17.9869 18.3401 18.6249 18.8819
DES DES sssj143459 0 17.9889 18.3395 18.6251 18.8838
DES DES sssj143459 0 17.9881 18.3414 18.6266 18.884
DES DES sssj143459 0 17.9856 18.3408 18.6282 18.8874
DES DES sssj143459 0 17.9907 18.3421 18.6271 18.8856
DES DES sssj143459 0 17.9867 18.3402 18.6257 18.8831
DES DES sssj143459 0 17.9879 18.3397 18.6247 18.8824
DES DES sssj143459 0 17.9912 18.3426 18.6268 18.8836
DES DES sssj143459 0 17.9881 18.341 18.6263 18.8847
DES DES sssj143459 0 17.9913 18.3417 18.6264 18.8852
DES DES sssj143459 0 17.9893 18.3432 18.6286 18.8856
DES DES sssj143459 0 17.9877 18.3394 18.6243 18.8817
DES DES sssj143459 0 17.9915 18.3428 18.6278 18.8857
DES DES sssj143459 0 17.9875 18.3398 18.626 18.8848
DES DES sssj183717 0 17.7853 18.1536 18.4506 18.7176
DES DES sssj183717 0 17.7861 18.1544 18.4513 18.7178
DES DES sssj183717 0 17.7839 18.1525 18.4501 18.7176
DES DES sssj183717 0 17.7872 18.1556 18.4514 18.717
DES DES sssj183717 0 17.789 18.1552 18.4523 18.72
DES DES sssj183717 0 17.7853 18.1548 18.4522 18.7196
DES DES sssj183717 0 17.7887 18.1559 18.4536 18.722
DES DES sssj183717 0 17.7874 18.1515 18.4456 18.7103
DES DES sssj183717 0 17.79 18.155 18.4493 18.7139
DES DES sssj183717 0 17.7899 18.1562 18.4523 18.7187
DES DES sssj183717 0 17.7863 18.1538 18.4507 18.7179
DES DES sssj183717 0 17.7862 18.1544 18.4519 18.7192
DES DES sssj183717 0 17.7881 18.1558 18.4515 18.7175
DES DES sssj183717 0 17.7884 18.1542 18.4517 18.7196
DES DES sssj183717 0 17.7874 18.1539 18.4497 18.7156
DES DES sssj183717 0 17.7885 18.1535 18.4495 18.7163
DES DES sssj183717 0 17.7889 18.1527 18.4486 18.7158
DES DES sssj183717 0 17.7854 18.1555 18.4528 18.7194
DES DES sssj183717 0 17.7899 18.1538 18.4502 18.7179
DES DES sssj183717 0 17.7855 18.1536 18.453 18.7229
DES DES sssj183717 0 17.7879 18.1556 18.4534 18.7215
DES DES sssj183717 0 17.7873 18.1541 18.4515 18.7192
DES DES sssj183717 0 17.7879 18.1537 18.4488 18.7146
DES DES sssj183717 0 17.7886 18.1556 18.4513 18.7176
DES DES sssj183717 0 17.787 18.1548 18.453 18.7212
DES DES sssj183717 0 17.7899 18.157 18.4526 18.7183
DES DES sssj183717 0 17.7879 18.1554 18.4528 18.7206
DES DES sssj183717 0 17.7859 18.1552 18.4519 18.7179
DES DES sssj183717 0 17.7867 18.1559 18.4533 18.7201
DES DES sssj183717 0 17.7891 18.1547 18.4494 18.7147
DES DES sssj183717 0 17.7872 18.1556 18.4528 18.7197
DES DES sssj183717 0 17.7888 18.1545 18.4521 18.7209
DES DES sssj183717 0 17.7896 18.1528 18.4496 18.7183
DES DES sssj183717 0 17.7877 18.1537 18.4497 18.7162
DES DES sssj183717 0 17.7877 18.1555 18.4522 18.7189
DES DES sssj183717 0 17.789 18.1525 18.4492 18.717
DES DES sssj183717 0 17.7861 18.1527 18.4481 18.7142
DES DES sssj183717 0 17.7868 18.1529 18.4483 18.7143
DES DES sssj183717 0 17.7849 18.1538 18.4513 18.7186
DES DES sssj183717 0 17.7884 18.1539 18.4496 18.7164
DES DES sssj183717 0 17.7877 18.1533 18.449 18.715
DES DES sssj183717 0 17.7896 18.1556 18.4519 18.719
DES DES sssj183717 0 17.7868 18.1533 18.4505 18.7176
DES DES sssj183717 0 17.7882 18.1558 18.4539 18.7217
DES DES sssj183717 0 17.7907 18.1554 18.4514 18.7186
DES DES sssj183717 0 17.7861 18.1541 18.4502 18.7154
DES DES sssj183717 0 17.7873 18.1551 18.4509 18.7164
DES DES sssj183717 0 17.7867 18.1537 18.4496 18.7154
DES DES sssj183717 0 17.7879 18.1538 18.449 18.7151
DES DES sssj183717 0 17.7864 18.1544 18.4531 18.7218
DES DES sssj183717 0 17.7898 18.1551 18.4493 18.7142
